place_id,place_name,description,category,city,price,rating,time_minutes,lat,long,rating_count
240,Taman Lalu Lintas Ade Irma Suryani Nasution,taman lalulintas ade irma suryani adalah sebuah taman rekreasi yang ada di jantung kota bandung jawa barat indonesia selain sebagai taman dan tempat bermain di sini juga dijadikan pusat latihan membaca ramburambu lalu lintas taman lalu lintas memiliki pengertian bahwa sebuah taman lalu lintas atau traffic taman anakanak adalah sebuah taman di mana anakanak dapat mempelajari aturan jalan sebuah taman lalu lintas juga disebut sebuah desa taman transportasi atau lalu lintas taman atau keselamatan tergantung pada lokal taman lalu lintas sering dibuat sebagai daya tarik dalam taman yang lebih besar dalam kasus lain mereka sekali pakai taman dan sering dalam skala kecil mereka dapat ditemukan di daerah perkotaan maupun pedesaan,Taman Hiburan,Bandung,7000,44,60.0,-6.911211,107.6133389,22
241,Lawangwangi Creative Space,lawangwangi merupakan sebuah galeri seni dengan konsep retro modern mememadukan keindahan alam dan cita rasa kuliner hmm bikin penasaran ya teman traveler lawangwangi creative space sebelumnya hanya sekedar menyediakan lab math dan art space bagi para pecinta dan penikmat seni pengunjung bisa menemukan sebuah ruangan khusus untuk memamerkan kreasi dari beragam seniman karya yang ditampilkan berbedabeda tiap bulan namun galeri seni yang mulanya diprediksi dapat menarik banyak pengunjung rupanya justru kurang diminati akhirnya dengan memadukan keindahan alam sekitar bangunan dibangunlah sebuah kafe modern dengan nuansa seni,Taman Hiburan,Bandung,0,44,120.0,-6.847898000000001,107.6276146,26
242,Curug Dago,curug dago kota bandung jawa barat berada di ketinggian 800 meter di atas permukaan air laut dengan tinggi air terjun mencapai 12 meter air terjun ini terbentuk sebagai akibat aliran sungai cikapundung yang mengalir sepanjang area maribaya hingga kota bandung curug dago pakar bandung punya nilai historis yang tinggi dengan jejak sejarah hingga kerajaan thailand alasannya adalah dengan adanya prasasti kerajaan thailand dari abad ke18 yang bertuliskan nama raja chulalongkom iii atau rama v dari kerajaan thailand,Cagar Alam,Bandung,12000,4,,-6.865522499999999,107.6181878,19
243,Kampung Korea Bandung,kampung korea adalah sebuah kawasan di kota bandung yang dibangun semirip mungkin dengan karakter kota seoul di korea selatan tujuan pengembangan kawasan ini adalah sebagai bagian dari kegiatan sister city antara bandung dengan seol pembangunan dimulai pada tahun 2017 atas inisiatif ridwan kamil selaku wali kota bandung saat itunkeberadaan kampung korea ditujukan untuk meningkatkan pariwisata kota bandungx000d,Budaya,Bandung,15000,41,,-6.9154546,107.640769,13
244,Kampung Batu Malakasari,kampung batu malakasari adalah sebuah tempat wisata yang didirikan di bekas penambangan batu di lokasi tersebut masih terlihat jelas pahatanpahatan bekas penambangan batu kini di bekas penambangan batu itu terisi oleh air yang membentuk menjadi sebuah danau tempat wisata ini berkonsep wahana wisata pendidikan petualangan dan kuliner biasanya sering dijadikan destinasi field trip sekolahsekolah di sekitar bandung berbagai wahana dan fasilitasnya sangat lengkap untuk menunjang program field trip sekolahsekolahx000d,Taman Hiburan,Bandung,10000,41,,-7.0093633,107.6069444,34
245,Jendela Alam,tidak hanya menikmati alam sekitar yang masih sejuk dan hijau anak anda juga bisa mengikuti berbagai kegiatan edukasi yang bermanfaat berbagai kegiatan edukasi disediakan dan dirancang sedemikian rupa sehingga menarik buat keluarga kegiatan edukasi yang tersedia cocok untuk anak mulai dari usia tk sampai dengan sma,Taman Hiburan,Bandung,20000,44,150.0,-6.819604,107.5964519,21
246,Curug Tilu Leuwi Opat,curug tilu leuwi opat merupakan salah satu wisata curug di lembang tempatnya sendiri cukup luas disini ada area outbond camping dan tentunya wisata air terjun dan sungai area depan berupa lembah dengan sungai jernih biasanya outbond camping dan permainan dilakukan di area ini lokasi curug tilu leuwi opat sebenarnya bertetangga langsung dengan dusun bambu lho pernah ke dusun bambu jika naik ke skywalk lutung kasarung atau mengunjungi area camping anda bisa melihat lembah yang berbatasan langsung dengan dusun bambu nah lembah itu termasuk ke dalam area wisata curug tilu leuwi opat di lembah ini mengalir sungai dengan air jernih yang bersumber dari situ lembang,Cagar Alam,Bandung,10000,44,120.0,-6.790569199999999,107.5826388,26
247,Kiara Artha Park,kiara artha park merupakan sebuah kawasan terpadu yang memadukan konsep hunian bisnis komersial dan wisata yang ikonik di kota bandung dengan luas 29 hektar kiara artha park sendiri merupakan salah satu dari sekian banyak ruang publik bertemakan taman kota yang ada di bandung yang terletak di tengah kota bandung taman ini melengkapi tamantaman tematik lainnya yang sudah ada di kota bandung taman kota ini kini menjadi salah satu tujuan wisata warga bandung khususnya dan bagi masyarakat umum meskipun taman ini baru dibuka yaitu pada tanggal 17 agustus 2019 warga bandung dan masyarakat sangat antusias datang dan menikmati berbagai aktivitas dan wahana yang adax000d,Taman Hiburan,Bandung,15000,44,,-6.9159459,107.6421462,18
248,NuArt Sculpture Park,nuart sculpture park ini merupakan sebuah gallery miliki seorang seniman ternama di bandung yang bernama nyoman nuarta terlahir di tabanan bali nyoman nuarta akhirnya menetap di bandung dan ada fakta menarik dari seniman berkelas internasional tersebut dimana ia dahulu rupanya lulusan dari fakultas seni rupa dari perguruan tinggi ternama di bandung yakni itb pada tahun 1979 silam kehlian nyoman nuarta sebagai seorang maestro pemahat dan juga pematung hebat memang sudah dikenal secara internasional maka dari itu ia pun membuat nuart sculpture park ini untuk memamerkan semua karya seni yang ia miliki selama ini,Taman Hiburan,Bandung,50000,47,,-6.8778589,107.5720263,33
249,Upside Down World Bandung,upside down world bandung pertama kali dibuka pada 10 oktober 2016 dengan konsep yang sangat unik semua furnitur yang berada di upside down world ini dipasang terbalik seolah pengunjung berada di langitlangit ruangan dengan konsep rumah terbaik tempat wisata ini memiliki keunikan tersendiri pengunjung yang datang ke sini kebanyakan para kawula muda yang ingin berfoto dengan latar yang tak biasa di dalam bangunan ini terdapat sepuluh ruangan dengan tema yang berbedabeda layaknya di dalam sebuah rumah ada ruang tamu kamar tidur anak ruang keluarga ruang santai dapur kamar mandi dan lain sebagainya pengunjung bisa mengambil gambar pada semua ruangan dan hasil foto dapat dicetak di layanan cetak foto jika pengunjung merasa tak biasa dan bingung harus bergaya foto seperti apa maka akan ada petugas yang dapat mengarahkan gayanya atau dengan melihat hasil foto para pengunjung sebelumnya yang dipasang di ruangan itux000d,Taman Hiburan,Bandung,100000,4,30.0,-6.896300000000001,107.617,19
250,Pesona Nirwana Waterpark & Cottages,pesona nirwana waterpark merupakan sebuah objek wisata wahana air seluas 4000 meter persegi yang berlokasi di kampung legok jeungjing desa panyirapan kecamatan soreang kabupaten bandungnberjarak sekitar 1 km dari kantor pemda kabupaten bandung lokasi wisata ini dibuka untuk umum setiap hari dan bisa menjadi alternatif pilihan lokasi wisata kabupaten bandung selain kawasan wisata ciwideynnlokasi pesona nirwana waterpark merupakan bekas kawasan tambang galian c dengan tebing curam di hampir sebagian lokasinya dan merupakan bagian dari rencana resort ramah lingkungan dengan total target pembangunan seluas 4 hektarnpemilik dari pesona nirwana waterpark adalah i nyoman nuarta seorang pematung asal bali yang juga terkenal sebagai tokoh pelestarian lingkungan,Taman Hiburan,Bandung,50000,41,,-7.040915399999998,107.5269156,29
251,Taman Lansia,berlibur santai di akhir pekan cocok dilakukan dengan menghabiskan waktu di taman salah satu taman yang dapat menjadi tujuan wisata adalah taman lansia bandung lansia merupakan singkatan dari lanjut usia meski begitu taman ini tidak dikhususkan untuk para lansia namun untuk semua kalangan nama lansia kemungkinan diberikan karena usia taman ini yang sudah sangat tua bahkan usianya sudah ratusan tahun karena sudah ada sejak tahun 1885,Taman Hiburan,Bandung,0,44,,-6.9021326,107.6209387,18
252,Kampoeng Tulip,kampoeng tulip ialah salah satu objek wisata di bandung yang lokasinya dipenuhi dengan bungabunga tulip yang sangat indah tulip sendiri adalah bunga cantik yang identik dengan negara kincir angin yaitu belanda jika anda ingin menyaksikan bunga tulip anda tidak perlu jauhjauh ke belanda melainkan cukup pergi ke kota bandung saja anda sudah bisa menemuinya lokasi wisata ini memiliki banyak pengunjung mulai dari wisatawan dalam kota maupun luar kota,Taman Hiburan,Bandung,15000,38,60.0,-6.963162,107.66195,30
253,Selasar Sunaryo Art Space,selasar sunaryo art space ssas adalah sebuah ruang dan organisasi nirlaba yang bertujuan mendukung pengembangan praktik dan pengkajian seni dan kebudayaan visual di indonesia dididirikan pada tahun 1998 oleh sunaryo ssas aktif menyelenggarakan kegiatankegiatan yang berorientasi pada edukasi publik dengan arahan dukungan dari yayasan selasar sunaryo fokus utama ssas adalah pada penyelenggaraan programprogram seni rupa kontemporer melalui pameran diskusi residensi lokakarya sebagai pusat kebudayaan ssas menyelenggarakan kegiatankegiatan yang berhubungan dengan disiplindisiplin seni lain seperti desain kriya seni pertunjukan sastra arsitektur dan lain sebagainya selain memajang koleksi permanen ssas juga menyelenggarakan pameranpameran tunggal atau bersama yang menampilkan karyakarya para seniman muda dan senior dari indonesia maupun mancanegara,Taman Hiburan,Bandung,25000,46,,-6.8585406,107.6365486,21
254,Teras Cikapundung BBWS,teras cikapundung bandung sebelumnya merupakan daerah yang kumuh dan tak terurus yang berhasil diubah menjadi tempat wisata cikapundung adalah sungai yang membelah kota bandung yang dimulai dari daerah bandung utara dan bermuara di sungai citarum bandung selatan sebelumnya taman ini merupakan tempat berkumpulnya orangorang kreatif seperti para seniman yang ada di bandung terdapat beberapa sanggar seni dan ramainya warung makan di tempat ini sampai pada akhirnya terlantar dan dibiarkan kotor kini teras cikapundung bandung telah berubah menjadi tempat wisata terbuka untuk umum dengan konsep ekologi dan urban berbagai fasilitas menarik tersedia di teras cikapundung dan bisa digunakan pada saat rekreasi ke obyek wisata yang satu ini dilengkapi dengan kolam ikan dan lampulampu membuat taman ini sangat cantik dikunjungi pada malam hari terlebih suasananya yang ramai membuat para pengunjung lupa bahwa dulunya tempat ini pernah dijuluki sebagai tempat jin buang anak,Taman Hiburan,Bandung,0,43,60.0,-6.8844199,107.6068344,19
255,Museum Barli,museum barli adalah sebuah museum yang terletak di kota bandung museum ini didedikasikan untuk mengenang dan memamerkan hasil karya pelukis barli sasmitawinata museum ini didirikan pada tahun 1990 dan diresmikan pada oktober 1992 oleh soesilo soedarman menteri pariwisata pos dan telekomunikasi pada waktu itu awalnya museum ini tidak dibuka untuk umum namun saat ini museum dapat dikunjungi oleh siapa saja museum ini juga menjadi tempat dari berbagai kegiatan seni seperti pameran karya seni rupa penjualan karya diskusi dan sarasehan pelatihan studio keramik dan lukis,Budaya,Bandung,15000,44,180.0,-6.878238699999999,107.5875349,24
256,Wisata Batu Kuda,kawasan batu kuda berupa perbukitan dengan hutan pinus yang indah berada di ketinggian antara 1150 sampai dengan 1300 mdpl segarnya pegunungan bandung bisa anda dapatkan disini batu kuda berada di bawah pengawasan perhutani langsung dulu tempat ini terkesan apa adanya tapi sekarang sudah jauh lebih tertata biasanya tempat ini jadi tujuan wisata keluarga warga sekitarnya saja tapi sekarang sudah lebih dikenal dan lebih banyak dikunjungi wisatawan juga,Cagar Alam,Bandung,10000,44,,-6.893610600000001,107.7447399,15
257,Monumen Bandung Lautan Api,monumen bandung lautan api merupakan monumen yang menjadi markah tanah bandung monumen ini setinggi 45 meter memiliki sisi sebanyak 9 bidangnmonumen ini dibangun untuk memperingati peristiwa bandung lautan api dimana terjadi pembumihangusan bandung selatan yang dipimpin oleh muhammad tohanmonumen ini berada di tengahtengah kota yaitu terletak di kawasan lapangan tegallega monumen ini menjadi salah satu monumen terkenal di bandungnmonumen ini menjadi pusat perhatian setiap tanggal 23 maret mengenang peristiwa bandung lautan apix000d,Budaya,Bandung,0,43,,-6.9338497,107.604925,23
258,Museum Gedung Sate,salah satu museum yang menjadi ikon kota ini adalah museum gedung sate museum yang berada di gedung yang sama dengan kantor dinas gubernur jawa barat ini dibangun pada masa kolonial oleh arsitek belanda johan gerber diresmikan pada 8 desember 2017 dan mengusung smart museum museum gedung sate ini menjadi museum interaktif pertama di indonesia konsep tersebut memberikan panduan informasi mengenai bangunan bersejarah menggunakan teknologi digitalx000d,Budaya,Bandung,5000,46,,-6.902637899999999,107.619169,23
259,Monumen Perjuangan Rakyat Jawa Barat,monumen perjuangan rakyat jawa barat monju adalah museum sejarah perjuangan rakyat jawa barat di tatar pasundan atau parahyangan monumen diresmikan oleh gubernur jawa barat raden nana nuriana pada tanggal 23 agustus 1995,Budaya,Bandung,0,45,45.0,-6.8934327,107.6185513,29
260,Museum Pos Indonesia,museum pos indonesia telah ada sejak masa hindia belanda dengan nama pos telegraph dan telepon ptt pada tahun 1931 telah dibuka museum ptt yang terletak di bagian sayap kanan bawah gedung kantor pusat ptt jalan cilaki nomor 55 bandung sekarang nomor 73 atau tepatnya di sayap timur gedung pusat pemerintahan provinsi jawa barat yang lebih terkenal dengan gedung sate pada 27 september 1983 menteri pariwisata pos dan telekomunikasi meresmikan ptt menjadi museum pos indonesia koleksi museum ini terdiri atas prangkoprangko dari indonesia dan berbagai negara yang sangat bersejarah dengan jumlah mencapai 131000000 keping perangko dan 200 koleksi peralatannya yakni berupa timbangan paket alat cetak perangko suratsurat berharga armada pengantar surat dan lain sebagainya selain menyimpan peninggalan pos tersebut dalam ruang pamer museum ini juga memiliki ruang social center yang dapat diperuntukan bagi aneka kegiatanx000d,Budaya,Bandung,0,45,,-6.902012999999998,107.6197787,28
261,Ciwangun Indah Camp Official,ciwangun indah camp atau cic adalah sebuah tempat rekreasi berkonsep petualangan alam dan outbound tempat ini terletak di kecamatan parongpong kabupaten bandung barat bersebelahan dengan dusun bambu dengan latar alam hutan di bawah kaki gunung burangrang cic layak dijadikan destinasi wisata dengan tempat yang masih terjaga keindahan alamnya beberapa aktivitas bisa dilakukan di cic aktivitas yang cocok untuk dilakukan di cic adalah kegiatan yang berbasis petualangan alam berikut beberapa kegiatan yang cocok untuk dilakukan di ciwangun indah camp,Cagar Alam,Bandung,10000,43,,-6.786939,107.5837331,19
